Created as New Dataset;Sample 009 By Administrator Date maandag, maart 02 2026
cm-1;%T
2525,00;98,63
2524,00;98,62
2523,00;98,62
2522,00;98,62
2521,00;98,63
2520,00;98,62
2519,00;98,60
2518,00;98,58
2517,00;98,57
2516,00;98,58
2515,00;98,61
2514,00;98,63
2513,00;98,63
2512,00;98,63
2511,00;98,62
2510,00;98,62
2509,00;98,62
2508,00;98,63
2507,00;98,65
2506,00;98,67
2505,00;98,68
2504,00;98,67
2503,00;98,66
2502,00;98,65
2501,00;98,64
2500,00;98,63
2499,00;98,63
2498,00;98,63
2497,00;98,63
2496,00;98,64
2495,00;98,65
2494,00;98,66
2493,00;98,66
2492,00;98,65
2491,00;98,62
2490,00;98,59
2489,00;98,59
2488,00;98,62
2487,00;98,66
2486,00;98,69
2485,00;98,69
2484,00;98,69
2483,00;98,67
2482,00;98,66
2481,00;98,64
2480,00;98,64
2479,00;98,64
2478,00;98,65
2477,00;98,66
2476,00;98,66
2475,00;98,66
2474,00;98,67
