Created as New Dataset;Sample 007 By Administrator Date maandag, maart 02 2026
cm-1;%T
2814,00;98,35
2813,00;98,36
2812,00;98,37
2811,00;98,36
2810,00;98,37
2809,00;98,37
2808,00;98,38
2807,00;98,39
2806,00;98,41
2805,00;98,41
2804,00;98,42
2803,00;98,42
2802,00;98,42
2801,00;98,43
2800,00;98,43
2799,00;98,44
2798,00;98,45
2797,00;98,47
2796,00;98,48
2795,00;98,48
2794,00;98,49
2793,00;98,49
2792,00;98,50
2791,00;98,52
2790,00;98,53
2789,00;98,55
2788,00;98,56
2787,00;98,56
2786,00;98,56
2785,00;98,56
2784,00;98,56
2783,00;98,56
2782,00;98,56
2781,00;98,56
2780,00;98,55
2779,00;98,55
2778,00;98,56
2777,00;98,57
2776,00;98,59
2775,00;98,60
2774,00;98,61
2773,00;98,61
2772,00;98,61
2771,00;98,62
2770,00;98,62
2769,00;98,62
2768,00;98,63
2767,00;98,64
2766,00;98,65
2765,00;98,66
2764,00;98,66
2763,00;98,67
2762,00;98,68
2761,00;98,70
2760,00;98,71
2759,00;98,71
2758,00;98,72
2757,00;98,72
2756,00;98,72
2755,00;98,73
2754,00;98,74
2753,00;98,75
2752,00;98,75
2751,00;98,76
2750,00;98,77
2749,00;98,78
2748,00;98,79
2747,00;98,81
2746,00;98,82
2745,00;98,83
2744,00;98,84
2743,00;98,83
2742,00;98,83
2741,00;98,83
2740,00;98,83
2739,00;98,83
2738,00;98,83
2737,00;98,84
2736,00;98,84
2735,00;98,85
2734,00;98,86
2733,00;98,88
2732,00;98,88
2731,00;98,89
2730,00;98,89
2729,00;98,89
2728,00;98,89
2727,00;98,90
2726,00;98,91
2725,00;98,91
2724,00;98,91
2723,00;98,90
2722,00;98,89
2721,00;98,89
2720,00;98,90
2719,00;98,91
2718,00;98,93
2717,00;98,94
2716,00;98,95
2715,00;98,96
2714,00;98,98
2713,00;98,99
2712,00;98,99
2711,00;99,00
2710,00;98,99
2709,00;98,98
2708,00;98,97
2707,00;98,97
2706,00;98,97
2705,00;98,98
2704,00;98,99
2703,00;99,00
2702,00;99,00
2701,00;99,00
2700,00;99,00
2699,00;99,00
2698,00;99,01
2697,00;99,02
2696,00;99,02
2695,00;99,01
2694,00;99,01
2693,00;99,00
2692,00;99,00
2691,00;99,00
2690,00;99,01
2689,00;99,02
2688,00;99,03
2687,00;99,03
2686,00;99,03
2685,00;99,02
2684,00;99,02
2683,00;99,02
2682,00;99,03
2681,00;99,04
2680,00;99,06
2679,00;99,06
2678,00;99,06
2677,00;99,05
2676,00;99,05
2675,00;99,04
2674,00;99,04
2673,00;99,03
2672,00;99,03
2671,00;99,04
2670,00;99,06
2669,00;99,06
2668,00;99,06
2667,00;99,07
2666,00;99,07
2665,00;99,07
2664,00;99,07
2663,00;99,06
2662,00;99,06
2661,00;99,06
2660,00;99,05
2659,00;99,05
2658,00;99,06
2657,00;99,07
2656,00;99,07
2655,00;99,08
2654,00;99,08
2653,00;99,07
2652,00;99,07
