Created as New Dataset;Sample 004 By Administrator Date maandag, maart 02 2026
cm-1;%T
2503,00;99,00
2502,00;99,00
2501,00;99,00
2500,00;98,99
2499,00;98,99
2498,00;98,99
2497,00;98,99
2496,00;98,98
2495,00;98,98
2494,00;98,97
2493,00;98,97
2492,00;98,96
2491,00;98,96
2490,00;98,96
2489,00;98,98
2488,00;99,00
2487,00;99,02
2486,00;99,03
2485,00;99,03
2484,00;99,00
2483,00;98,98
2482,00;98,96
2481,00;98,95
2480,00;98,96
2479,00;98,96
2478,00;98,96
2477,00;98,95
2476,00;98,94
2475,00;98,94
2474,00;98,95
2473,00;98,96
2472,00;98,96
2471,00;98,96
2470,00;98,96
2469,00;98,96
